review_id,product_id,review_title,review_content,rating_count,rating,product_name
"R1EZC4VZXSJG4L,R1R39X4XI4GF5N,R2NR5VY4ULMZGZ,R1FGNEOQQOF3QC,R7BTN0BZCR0JG,R1IGYOAGJ9FW5U,R3B1Y0WDM2QS0U,R2KNU5Q3FUL54C",B09Z6WH2N1,"Very useful,Very useful item to make your phone cables long lasting,Price can be reduced as this product is not worth for 80 rs,Value for money,It is useful,Good product,Good quality,Its good item in this money","A 10bucks piece can save cable worth hundreds. Totally recommend,I just received it and applied on my iphone related cables and connectors. Specially, apple accessories are not that sturdy and doesn’t last long due to breakage at the end points due to wear and tear.This seems to be a very good and low cost investment to protect all of such cables to break due to usage and wear&tear. Have applied in earphones also. Will be watching over the period if time if it indeed increases the cables life.Till now, feeling good about this useful product.,Price is high,You can go for this.,It is useful. After using it, the durability of the cable is good.,Very good product it definitely protect your cable,It doesn't really protect your cable if the cable is starting to wear out. You need to use this before the cable starts wearing out. It works only if the cable is thick enough. But overall good quality.,Good","1,949",4.2,"STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector, Mouse Cable Protector, Suit for All Cell Phones, Computers and Chargers (White)"
"R1EZC4VZXSJG4L,R1R39X4XI4GF5N,R2NR5VY4ULMZGZ,R1FGNEOQQOF3QC,R7BTN0BZCR0JG,R1IGYOAGJ9FW5U,R3B1Y0WDM2QS0U,R2KNU5Q3FUL54C",B0B8ZWNR5T,"Very useful,Very useful item to make your phone cables long lasting,Price can be reduced as this product is not worth for 80 rs,Value for money,It is useful,Good product,Good quality,Its good item in this money","A 10bucks piece can save cable worth hundreds. Totally recommend,I just received it and applied on my iphone related cables and connectors. Specially, apple accessories are not that sturdy and doesn’t last long due to breakage at the end points due to wear and tear.This seems to be a very good and low cost investment to protect all of such cables to break due to usage and wear&tear. Have applied in earphones also. Will be watching over the period if time if it indeed increases the cables life.Till now, feeling good about this useful product.,Price is high,You can go for this.,It is useful. After using it, the durability of the cable is good.,Very good product it definitely protect your cable,It doesn't really protect your cable if the cable is starting to wear out. You need to use this before the cable starts wearing out. It works only if the cable is thick enough. But overall good quality.,Good","1,949",4.2,"STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector, Mouse Cable Protector, Suit for All Cell Phones, Computers and Chargers (Black)"
"R1FKOKZ3HHKJBZ,R2WNMZI1EXTA0H,RCA1M3W4RIXUR,R3BKCLL6D7ZLIX,REVSR0ILY3547,R15W5KMQB95IV5,R10PB68FRUHT5V,R3TLCE9JSBU3UP",B014I8SSD0,"It's quite good and value for money,Works well,Hdmi cable,Value for money,All good,Gets the job done,Delivery was good,This one was my need to purchase","I am using it for 14 days now. The experience is pretty good as of now. Picture quality is also not bad. Don't expect something out of the world at this price point. But you can go for it if you have a tight budget.,Initial impressions: works as said, glad I didn’t go for cheaper options (not that it’s too costly) just plug and play. Will update if it screws up,The hdmi cable is good to watch movie,sports and its gives better quality while connecting your laptop with TV and play 🎮.I loved it,Works as expected. Length of the cable is short and it was mentioned also satisfied my requirement. If you need more length better look other options.,All good,It's the best HDMI cable at this price range. No problems yet. Just go for it !!,I was expecting this to be delivered on time and it was delivered on time.Product is good as i have tried other cables and wires from Amazon basica brand.,Good one","4,26,973",4.4,"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black"
"R1FKOKZ3HHKJBZ,R2WNMZI1EXTA0H,RCA1M3W4RIXUR,R3BKCLL6D7ZLIX,REVSR0ILY3547,R15W5KMQB95IV5,R10PB68FRUHT5V,R3TLCE9JSBU3UP",B014I8SX4Y,"It's quite good and value for money,Works well,Hdmi cable,Value for money,All good,Gets the job done,Delivery was good,This one was my need to purchase","I am using it for 14 days now. The experience is pretty good as of now. Picture quality is also not bad. Don't expect something out of the world at this price point. But you can go for it if you have a tight budget.,Initial impressions: works as said, glad I didn’t go for cheaper options (not that it’s too costly) just plug and play. Will update if it screws up,The hdmi cable is good to watch movie,sports and its gives better quality while connecting your laptop with TV and play 🎮.I loved it,Works as expected. Length of the cable is short and it was mentioned also satisfied my requirement. If you need more length better look other options.,All good,It's the best HDMI cable at this price range. No problems yet. Just go for it !!,I was expecting this to be delivered on time and it was delivered on time.Product is good as i have tried other cables and wires from Amazon basica brand.,Good one","4,26,973",4.4,"Amazon Basics High-Speed HDMI Cable, 6 Feet (2-Pack),Black"
"R1FKOKZ3HHKJBZ,R2WNMZI1EXTA0H,RCA1M3W4RIXUR,R3BKCLL6D7ZLIX,REVSR0ILY3547,R15W5KMQB95IV5,R10PB68FRUHT5V,R3TLCE9JSBU3UP",B07KSMBL2H,"It's quite good and value for money,Works well,Hdmi cable,Value for money,All good,Gets the job done,Delivery was good,This one was my need to purchase","I am using it for 14 days now. The experience is pretty good as of now. Picture quality is also not bad. Don't expect something out of the world at this price point. But you can go for it if you have a tight budget.,Initial impressions: works as said, glad I didn’t go for cheaper options (not that it’s too costly) just plug and play. Will update if it screws up,The hdmi cable is good to watch movie,sports and its gives better quality while connecting your laptop with TV and play 🎮.I loved it,Works as expected. Length of the cable is short and it was mentioned also satisfied my requirement. If you need more length better look other options.,All good,It's the best HDMI cable at this price range. No problems yet. Just go for it !!,I was expecting this to be delivered on time and it was delivered on time.Product is good as i have tried other cables and wires from Amazon basica brand.,Good one","4,26,973",4.4,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot"
"R1G4I5FLAHM16P,R1DXRMVWV2OVE8,R2BJFG3I9TAZ2P,R35RERUQG5AERU,RQVMA35UH4D2P,R2WKO9Y6VGUOOP,R1NECHJ8DC9INS,RDDDU5N0JHZS7",B071SDRGWL,"Just buy it dont even 2nd guess it,Quality is good,Nylon braided quiet sturdy,Amazing,Feels like steel harnessed wire - strong,Sturdy and durable. Useful for charging Power Banks,good,Nice quality","One amazing cable for 300 bucks,Ok with charging. Looks very sturdy and durable.,Fast charging upto 25watts 2m in length and really durable.Bought it like the 4th time passed down my older cables to family members all still in working state.,I bought it in 2019 and it almost last three years post heavy usage... Gonna buy it again! Very good quality,Good quality USB C Charging cable that enables Fast Charging for Samsung M21 as well as M33 5G 24 W seeking phones. 2 metre cable length helpful in keeping phone on desk while Charging Adaptor plugged into Electric Outlet. Best value. Similar 2 m cable costs 3x or 4x in retail market. This is best price,Great product. Wanted this as my Portable battery has USB slot and iPad and Kindle Reader have USB-C ports. Fits my requirement perfectly. Charges very fast.,good,Very good overall","20,850",4.3,"boAt Type-c A400 Type-c to USB A Cable for All Type C Phones (Lg nexus 5x), 1Mtr(Black)"
"R1G4I5FLAHM16P,R1DXRMVWV2OVE8,R2BJFG3I9TAZ2P,R35RERUQG5AERU,RQVMA35UH4D2P,R2WKO9Y6VGUOOP,R1NECHJ8DC9INS,RDDDU5N0JHZS7",B077Z65HSD,"Just buy it dont even 2nd guess it,Quality is good,Nylon braided quiet sturdy,Amazing,Feels like steel harnessed wire - strong,Sturdy and durable. Useful for charging Power Banks,good,Nice quality","One amazing cable for 300 bucks,Ok with charging. Looks very sturdy and durable.,Fast charging upto 25watts 2m in length and really durable.Bought it like the 4th time passed down my older cables to family members all still in working state.,I bought it in 2019 and it almost last three years post heavy usage... Gonna buy it again! Very good quality,Good quality USB C Charging cable that enables Fast Charging for Samsung M21 as well as M33 5G 24 W seeking phones. 2 metre cable length helpful in keeping phone on desk while Charging Adaptor plugged into Electric Outlet. Best value. Similar 2 m cable costs 3x or 4x in retail market. This is best price,Great product. Wanted this as my Portable battery has USB slot and iPad and Kindle Reader have USB-C ports. Fits my requirement perfectly. Charges very fast.,good,Very good overall","20,850",4.3,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)"
"R1G4I5FLAHM16P,R1DXRMVWV2OVE8,R2BJFG3I9TAZ2P,R35RERUQG5AERU,RQVMA35UH4D2P,R2WKO9Y6VGUOOP,R1NECHJ8DC9INS,RDDDU5N0JHZS7",B0974G5Q2Y,"Just buy it dont even 2nd guess it,Quality is good,Nylon braided quiet sturdy,Amazing,Feels like steel harnessed wire - strong,Sturdy and durable. Useful for charging Power Banks,good,Nice quality","One amazing cable for 300 bucks,Ok with charging. Looks very sturdy and durable.,Fast charging upto 25watts 2m in length and really durable.Bought it like the 4th time passed down my older cables to family members all still in working state.,I bought it in 2019 and it almost last three years post heavy usage... Gonna buy it again! Very good quality,Good quality USB C Charging cable that enables Fast Charging for Samsung M21 as well as M33 5G 24 W seeking phones. 2 metre cable length helpful in keeping phone on desk while Charging Adaptor plugged into Electric Outlet. Best value. Similar 2 m cable costs 3x or 4x in retail market. This is best price,Great product. Wanted this as my Portable battery has USB slot and iPad and Kindle Reader have USB-C ports. Fits my requirement perfectly. Charges very fast.,good,Very good overall","20,850",4.3,"boAt Laptop, Smartphone Type-c A400 Male Data Cable (Carbon Black)"
"R1GQJYYLCFOXJ8,ROASRYCFUFCK0,R1M63KP70YH4TU,RV26OEPPLTVTZ,RAS4252SOW901,R1EQV38U53I993,RD4X602L8KNNS",B09QS8V5N8,"Excellent Phone in the budget segment,Best value for money... But afraid of future MIUI updates.,Don't purchase it as camera phone 😤,Dependable & it's been a year.,Budget mobile,Good for basic use,Phone is nice , but software is not","I was looking for a phone below 10K. I am not a person who believes to burn money for phones. My requirement was a phone that has good network reception, good wifi reception, a balanced software, good battery life, good screen that don't strain eyes, a good hardware, 3.5 mm headphone jack, and a charger. i don't need 5G network because 5G drains battery a lot and 5G spends too much data. I don't watch movie or YT on mobile network and I wonder how many does watch FHD, 2K, 4K videos over mobile network. For downloading documents, social networks, banking apps 4G is more than enough.In my budget I found all phones have 4gb RAM. Realme Narzo 50 was 9999/- during GIF and had all those features along with a good processor and another one was Redmi note 11. But I found that if I can extend my budget a little more with all coupons and bank offer I can get a Redmi note 11 with 6gb RAM at 11749/- . 6gb RAM is always preferred over 4gb RAM because nobody knows whether with future updates the OS would demand more RAM or not, also the softwares may require more RAM as time passes away. So this was the only option I knew then available.Redmi note 11 has AMOLED Display, I am not bothered with 60Hz, 90Hz,120Hz. I keep the refresh rate at 60Hz and display works without zero lag or stutter. All my Desktop screen has 60Hz refresh rate and I am happy with them so why do I need a 90 Hz screen? I think this is all just gimmick marketed by companies and online reviewers. The display has excellent colour reproduction capability and colours look rich. You can adjust colour temperature to warm or cool but I think standard is fine for me. Also you can calibrate display colours in settings but I think you don't need that. Display size is 6.43 inch it could have been better if it were 6.7 inch. I prefer big display phone. Redmi note 12 has that big display. A plastic screen protector is pre applied on screen and I am happy with that. The screen protector feels smooth and fingerprints can be easily removed by wiping with a damp cloth. The screen has a punch hole camera which looks good.This phone duel speakers. One is more powerful at bottom and another on top. But i think the second speaker is actually earpiece which amplifies while watching movies or YT. Bottom speaker is louder than top speaker and volume is good. What more do you expect from such tiny speakers!The phone has excellent wifi and mobile network reception. Many have complained about poor wifi connectivity but from my experience I can say my phone and Wifi modem stays at different floor, still I get good signal, and never disconnected. Voice over mobile network sounds nice and clear and the other party can hear you well and clear. However because the second speaker is an extension of earphone piece the sound will leak if the other person is shouting over phone.The phone has 5000mAh battery and comes with 33W charger which is a bonus at this price point. The battery gives long backup. With good mobile network you can use it for 3 days without charging using basic features, like phone, sms, email, FB, WA etc. But I charge it regularly and battery charge never drops below 70%.The phone has SD680 processor which is more that enough for basic tasks and performs well without any lag. The experience is butter smooth. However the apps get automatically cleared from RAM which I like because I don't have to clear RAM manually. However after Android 12 update the RAM hold App for longer time but eventually cleared. SD 680 doesn't heat up and it is very energy efficient. Because of that battery drains very little and 33W charger charges phone within 30 mins for my usage. The cable is USB A to C and feels good.This phone has IR blaster so in your home office you can control AC or other supported gadgets with this phone when remote is unavailable.This phone has DDR4X RAM and UFS 2.2 storage. The RAM is 6GB and can be expanded additional 1 GB as virtual RAM by occupying storage. But I have disabled that option from settings because it increases SSD life. This has 2 Sim + SD card slot. Which is a great. Both SIM have VoLTE and carrier aggregation.The phone has beautiful back and colour is attractive. Some people may complain about plastic But remember plastic back phone has better network reception than metal or glass back phones. And I have no problem with plastic. I don't think plastic back makes your phone or you look cheap. I am happy with plastic back. The phone also gives a TPU cover and the cover however yellowing after i month. This is inherent chemistry of TPU, and no one can prevent this chemical degradation. How ever can be slowed by not exposing it to sunlight.The fingerprint scanner is excellent it works flawlessly. The touch screen is excellent too.However I dont like some of the preinstalled apps. Some can be uninstalled a few can't especially Mi pay and getapps from mi store. I don't like them. However I like the pre installed security app. There is no ad in notification  and all can be easily disabled. Camera at back is good and sufficient for me however the front camera is not good. Does not show pictures like 8MP camera. I have added some pictures clicked by Redmi note 11 back camera. MiUi is fluid and has many user friendliness like OneUI. MiUI is now free of Bugs and has an extremely polished version that will please the user.So I give Redmi 11 a score of 9.5/10. This is an excellent phone the I got at 11749/- during Great Indian festival. I recommend anyboy with basic usage to buy this phone. This phone is not for gamers or people who watch 2K, $k videos or shoot such things. This is not or those who are crazy for 5G. Otherwise this phone will fulfil your every requirement in this price segment.,50 days usage...1. Good battery LIFE. Bqest for day-day use. 33W charger also good.2. Best display but should've 120hz instead of 90.3. Sturdy in-hand feel4. Stereo speaker is loud and crisp(65-35 split).5. Camera above average... But good concerning the price.6. Buggy UI(minor) as expected. But ui13 all way better than bloody MIUI 12.5.7. 4G chipset SD 680, which is fine... 4G+ always available.8. Some minor issue with WiFi reception. Don't know may be they will fix it through OTA.*** THIS PHONE IS FOR PEOPLE WHO CLICKS PHOTOS HERE & THERE, CASUAL GAMER & BINGE WATCHERS OF WEB SHOWS/MOVIES... ""NOT INTENDED FOR HEAVY GAMING""NOT FOR PUBG, COD LOVERS.,The first look of this starbust design is eye catchy...no word to express its design,in hand feel and and it's all physical dimension. the second this which impress me, it's battery backup.....even you playing game hardly for a long time....it gives you sufficient battey backup and charging speed also 33W, is also a good deal at this price. The third impressive factor is it's dual speaker....I have an another phone of 40k and the sound quality is almost same as it. Media playback experience is also enhanced by it's amoled display, very colour charming display...... literally the display quality is unbeatable. The camera notch and dual speaker increase the media playing experience. Other Performance like gaming is also good at this price point. Fingerprint button is also very responsive. All other things and features are good to the price point.Only one thing is very disappointing bcoz the hype of its camera that company shows is very up to the mark and professional photography but the camera is lower grade...even my old Redmi Y2 which I exchanged with this, had better camera than this ....So plz I request you to all .... don't buy this for camera....just don't. The images are shown of camera pictures on the website is illustration according to me......I don't recommend you to buy this phone as your camera phone.If you are non camera user then you will surely go for it.Pros- design, in-hand feel, battery and charging, amoled display,dual speakerCons- camera😤😤,Quite a smooth daily driver phone. The overall experience has been satisfactory, camera's good, durability also seems to be good, I've dropped it quite a few times & the gorilla glass 5 seems to be holding up. 120hz feels great. Charging speed is good too, nothing mind-blowing though. Battery life is decent. Lasts quite a bit, but since I keep it in the 120hz mode all the time, it's a little less for me. But I don't have any problem with battery life for now.,It does what the description says.Camera quality not upto the mark, compared to other redmi mobiles. Even A3 model clicks better pics.Finger print sensor is same as that of the lock  button. You need to press the lock button every time to get the fingerprint read.Volume is good for both call and streaming.Fast charging but charger gets heated soon.Battery back up is good, unless you don't do heavy gaming and all day video sreaming.Dual app and dual space option is missing.Light weight and good video resolution.Overall good for learning students for online sessions and persons with less need for photography & gaming.,I bought this for my dad and it's working good for him, if you are planning to give it to your parents or elderly people in your family just install third party launcher and hide unnecessary app aslo turn off spamming notification and lockscreen ads overall good Phone for elders or first time smartphone user.,Phone is good, but i facing weird bugs due to software issues. After that i manually installed latest global software then working fine.When i was using indian firmware, after the update the phone got into bootloop every 10 sec, but after manual installation its working fine","50,772",4.1,"Redmi Note 11 (Space Black, 4GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included"
"R1GQJYYLCFOXJ8,ROASRYCFUFCK0,R1M63KP70YH4TU,RV26OEPPLTVTZ,RAS4252SOW901,R1EQV38U53I993,RD4X602L8KNNS",B09QS9CWLV,"Excellent Phone in the budget segment,Best value for money... But afraid of future MIUI updates.,Don't purchase it as camera phone 😤,Dependable & it's been a year.,Budget mobile,Good for basic use,Phone is nice , but software is not","I was looking for a phone below 10K. I am not a person who believes to burn money for phones. My requirement was a phone that has good network reception, good wifi reception, a balanced software, good battery life, good screen that don't strain eyes, a good hardware, 3.5 mm headphone jack, and a charger. i don't need 5G network because 5G drains battery a lot and 5G spends too much data. I don't watch movie or YT on mobile network and I wonder how many does watch FHD, 2K, 4K videos over mobile network. For downloading documents, social networks, banking apps 4G is more than enough.In my budget I found all phones have 4gb RAM. Realme Narzo 50 was 9999/- during GIF and had all those features along with a good processor and another one was Redmi note 11. But I found that if I can extend my budget a little more with all coupons and bank offer I can get a Redmi note 11 with 6gb RAM at 11749/- . 6gb RAM is always preferred over 4gb RAM because nobody knows whether with future updates the OS would demand more RAM or not, also the softwares may require more RAM as time passes away. So this was the only option I knew then available.Redmi note 11 has AMOLED Display, I am not bothered with 60Hz, 90Hz,120Hz. I keep the refresh rate at 60Hz and display works without zero lag or stutter. All my Desktop screen has 60Hz refresh rate and I am happy with them so why do I need a 90 Hz screen? I think this is all just gimmick marketed by companies and online reviewers. The display has excellent colour reproduction capability and colours look rich. You can adjust colour temperature to warm or cool but I think standard is fine for me. Also you can calibrate display colours in settings but I think you don't need that. Display size is 6.43 inch it could have been better if it were 6.7 inch. I prefer big display phone. Redmi note 12 has that big display. A plastic screen protector is pre applied on screen and I am happy with that. The screen protector feels smooth and fingerprints can be easily removed by wiping with a damp cloth. The screen has a punch hole camera which looks good.This phone duel speakers. One is more powerful at bottom and another on top. But i think the second speaker is actually earpiece which amplifies while watching movies or YT. Bottom speaker is louder than top speaker and volume is good. What more do you expect from such tiny speakers!The phone has excellent wifi and mobile network reception. Many have complained about poor wifi connectivity but from my experience I can say my phone and Wifi modem stays at different floor, still I get good signal, and never disconnected. Voice over mobile network sounds nice and clear and the other party can hear you well and clear. However because the second speaker is an extension of earphone piece the sound will leak if the other person is shouting over phone.The phone has 5000mAh battery and comes with 33W charger which is a bonus at this price point. The battery gives long backup. With good mobile network you can use it for 3 days without charging using basic features, like phone, sms, email, FB, WA etc. But I charge it regularly and battery charge never drops below 70%.The phone has SD680 processor which is more that enough for basic tasks and performs well without any lag. The experience is butter smooth. However the apps get automatically cleared from RAM which I like because I don't have to clear RAM manually. However after Android 12 update the RAM hold App for longer time but eventually cleared. SD 680 doesn't heat up and it is very energy efficient. Because of that battery drains very little and 33W charger charges phone within 30 mins for my usage. The cable is USB A to C and feels good.This phone has IR blaster so in your home office you can control AC or other supported gadgets with this phone when remote is unavailable.This phone has DDR4X RAM and UFS 2.2 storage. The RAM is 6GB and can be expanded additional 1 GB as virtual RAM by occupying storage. But I have disabled that option from settings because it increases SSD life. This has 2 Sim + SD card slot. Which is a great. Both SIM have VoLTE and carrier aggregation.The phone has beautiful back and colour is attractive. Some people may complain about plastic But remember plastic back phone has better network reception than metal or glass back phones. And I have no problem with plastic. I don't think plastic back makes your phone or you look cheap. I am happy with plastic back. The phone also gives a TPU cover and the cover however yellowing after i month. This is inherent chemistry of TPU, and no one can prevent this chemical degradation. How ever can be slowed by not exposing it to sunlight.The fingerprint scanner is excellent it works flawlessly. The touch screen is excellent too.However I dont like some of the preinstalled apps. Some can be uninstalled a few can't especially Mi pay and getapps from mi store. I don't like them. However I like the pre installed security app. There is no ad in notification  and all can be easily disabled. Camera at back is good and sufficient for me however the front camera is not good. Does not show pictures like 8MP camera. I have added some pictures clicked by Redmi note 11 back camera. MiUi is fluid and has many user friendliness like OneUI. MiUI is now free of Bugs and has an extremely polished version that will please the user.So I give Redmi 11 a score of 9.5/10. This is an excellent phone the I got at 11749/- during Great Indian festival. I recommend anyboy with basic usage to buy this phone. This phone is not for gamers or people who watch 2K, $k videos or shoot such things. This is not or those who are crazy for 5G. Otherwise this phone will fulfil your every requirement in this price segment.,50 days usage...1. Good battery LIFE. Bqest for day-day use. 33W charger also good.2. Best display but should've 120hz instead of 90.3. Sturdy in-hand feel4. Stereo speaker is loud and crisp(65-35 split).5. Camera above average... But good concerning the price.6. Buggy UI(minor) as expected. But ui13 all way better than bloody MIUI 12.5.7. 4G chipset SD 680, which is fine... 4G+ always available.8. Some minor issue with WiFi reception. Don't know may be they will fix it through OTA.*** THIS PHONE IS FOR PEOPLE WHO CLICKS PHOTOS HERE & THERE, CASUAL GAMER & BINGE WATCHERS OF WEB SHOWS/MOVIES... ""NOT INTENDED FOR HEAVY GAMING""NOT FOR PUBG, COD LOVERS.,The first look of this starbust design is eye catchy...no word to express its design,in hand feel and and it's all physical dimension. the second this which impress me, it's battery backup.....even you playing game hardly for a long time....it gives you sufficient battey backup and charging speed also 33W, is also a good deal at this price. The third impressive factor is it's dual speaker....I have an another phone of 40k and the sound quality is almost same as it. Media playback experience is also enhanced by it's amoled display, very colour charming display...... literally the display quality is unbeatable. The camera notch and dual speaker increase the media playing experience. Other Performance like gaming is also good at this price point. Fingerprint button is also very responsive. All other things and features are good to the price point.Only one thing is very disappointing bcoz the hype of its camera that company shows is very up to the mark and professional photography but the camera is lower grade...even my old Redmi Y2 which I exchanged with this, had better camera than this ....So plz I request you to all .... don't buy this for camera....just don't. The images are shown of camera pictures on the website is illustration according to me......I don't recommend you to buy this phone as your camera phone.If you are non camera user then you will surely go for it.Pros- design, in-hand feel, battery and charging, amoled display,dual speakerCons- camera😤😤,Quite a smooth daily driver phone. The overall experience has been satisfactory, camera's good, durability also seems to be good, I've dropped it quite a few times & the gorilla glass 5 seems to be holding up. 120hz feels great. Charging speed is good too, nothing mind-blowing though. Battery life is decent. Lasts quite a bit, but since I keep it in the 120hz mode all the time, it's a little less for me. But I don't have any problem with battery life for now.,It does what the description says.Camera quality not upto the mark, compared to other redmi mobiles. Even A3 model clicks better pics.Finger print sensor is same as that of the lock  button. You need to press the lock button every time to get the fingerprint read.Volume is good for both call and streaming.Fast charging but charger gets heated soon.Battery back up is good, unless you don't do heavy gaming and all day video sreaming.Dual app and dual space option is missing.Light weight and good video resolution.Overall good for learning students for online sessions and persons with less need for photography & gaming.,I bought this for my dad and it's working good for him, if you are planning to give it to your parents or elderly people in your family just install third party launcher and hide unnecessary app aslo turn off spamming notification and lockscreen ads overall good Phone for elders or first time smartphone user.,Phone is good, but i facing weird bugs due to software issues. After that i manually installed latest global software then working fine.When i was using indian firmware, after the update the phone got into bootloop every 10 sec, but after manual installation its working fine","50,772",4.1,"Redmi Note 11 (Horizon Blue, 6GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included"
