user_id,user_name,review_id,review_title,review_content,product_id,rating,rating_count
"AEIYWH2ASVIR6LTJ2JBXPQLOUYNA,AEYBIV3UZ3VQECGKV6QRO7PLR2EA,AHEAYHNW5FVLH6XD7RRKIG32OUCA,AGKIV4JCOJQGPNWBBKPXVME7T7NA,AH32CT6EKUDWLGELKZDK4TEUWZRQ,AHPRFGJEPXRPFJBR6CEZR45ICAKA,AG4ELQEFRPWHH2ADRUMUJW6XP7JQ,AEVHROK7EARG7XEZSSNEJNP6DPEQ","Rakesh Roshan,Kani,Amazon Customer,Amazon Customer,Cheekoti Rameshwara murthy,MBS GOLD JEWELLERS,Durvesh Sawant,Wilson Rodrigues","R3HLDGIDF7PO8C,R2FBEQYGE0TH2P,R81L413HRWD8B,R3V903TPDK44R2,R38GLLZ84DSEWS,R1GXNHN7WJM2G7,R3RK45ISPYVM54,R125MD72MJH9VN","Good,Good product,Charging well but build quality could be better,Quite nice,Good quality product,Ok,Good Purchase,Built quality could have been better","Had used Ptron earphones earlier. So wanted to tried this one. And it's good,Newly purchased. Not yet used. But looks good and worth for money,Charging well but build quality could be better,Quite nice,this product working fine....,Ok ok,Good Purchase for 300 Rs , its has 1 type C and 2 Regular Ports for Charging with Good Speed and Also Looks Good,While it's priced very economical the built quality could have been better given the brand",B07WG8PDCW,4,"14,282"
"AGSGSRTEZBQY64WO2HKQTV7TWFSA,AEYD5HVYAJ23CR6PTWOOIKUOIDHA,AFRMNW6TDHDZBP2UHF2K3MEAEYUA,AHICHCW6EC3BNV2IDAEAJPBG4HZQ,AGWFKE7RNP6EVC4JFLFSL76EEVVQ,AGEOQQHGNELZNEUKJAJUA7NTPBLA,AFS3QBSOMCE2FAZFUYZ3NBFQDLMQ,AGJYG6ZWCWD74WNE6Y37XZ2VUSMA","Birendra ku Dash,Aditya Gupta,Abdulla A N,Deepak,Gowtham,Rakesh,Pawan Kumar,Prabhat Raj Pathak","R2JPQNKCOE10UK,RQI80JG2WZXNF,R2LYZ4CUWPMUJN,R1ZBD2ZB2ZYEWX,R2ITEDC9KOCY3N,R1115HIQP3BKKJ,R31OMS6DNMI7M,R2DCFXQMUNO93L","Good product,using this product 8months It is done  I have not faced any problem so far, its build quality best,I really liked this one.,Very strong and support fast charging ,,Nice cable,Best data cable charging fast,Good job,Good but need some improvement","I like it 👍👍,Best charging power . I used this cable on note 8 pro mi. Using 8month also fast working.,350 might be a little expensive but physically it’s so good. Feels premium. But power limitation is there it is not suitable for fast charging.,,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61WnvIUaIwL._SY88.jpg,Best data cable charging fast,Very good quality and good durability,Overall good but need some improvement...",B083342NKJ,4.4,"18,757"
"AGSGSRTEZBQY64WO2HKQTV7TWFSA,AEYD5HVYAJ23CR6PTWOOIKUOIDHA,AFRMNW6TDHDZBP2UHF2K3MEAEYUA,AHICHCW6EC3BNV2IDAEAJPBG4HZQ,AGWFKE7RNP6EVC4JFLFSL76EEVVQ,AGEOQQHGNELZNEUKJAJUA7NTPBLA,AFS3QBSOMCE2FAZFUYZ3NBFQDLMQ,AGJYG6ZWCWD74WNE6Y37XZ2VUSMA","Birendra ku Dash,Aditya Gupta,Abdulla A N,Deepak,Gowtham,Rakesh,Pawan Kumar,Prabhat Raj Pathak","R2JPQNKCOE10UK,RQI80JG2WZXNF,R2LYZ4CUWPMUJN,R1ZBD2ZB2ZYEWX,R2ITEDC9KOCY3N,R1115HIQP3BKKJ,R31OMS6DNMI7M,R2DCFXQMUNO93L","Good product,using this product 8months It is done  I have not faced any problem so far, its build quality best,I really liked this one.,Very strong and support fast charging ,,Nice cable,Best data cable charging fast,Good job,Good but need some improvement","I like it 👍👍,Best charging power . I used this cable on note 8 pro mi. Using 8month also fast working.,350 might be a little expensive but physically it’s so good. Feels premium. But power limitation is there it is not suitable for fast charging.,,https://m.media-amazon.com/images/I/61WnvIUaIwL._SY88.jpg,Best data cable charging fast,Very good quality and good durability,Overall good but need some improvement...",B083342NKJ,4.4,"18,757"
"AGUAYQHARAKR2VZTRP276KAGETKQ,AFKTST2773VUOKUHE7FCR6QCAURQ,AEGLHOQOWUUUQEDV6EWXTSHIUE7A,AEHQYGI5L4FFALBMC5XMT5KXSZCA,AHJFXFGDAXEHIG2ZLUWVMZ3LWPBA,AEP4CW3UI7AJ7XM7PAAKVCB6U3ZA,AHIWCPCQ2Z4HWEM7V4HGTLVZQM6Q,AHT4JDEYWRIQGCA2WAQJ6E2POHCQ","Priya,Mansi,Plaban,Vivek,Taufique Ahmed,Praveen kumar,Robbin,arjun sharma","R1QETDIPRCX4S0,RARQYQ8POOFA9,R952F931MCOR5,R3LLDHV3WXED9C,R282YHZ5A4GMY4,R34W3B1C7RP98Q,R1467F9VL3DLSY,R3KLQRR1UM44JG","Works,Nice Product,Fast Charging as original,Good for data transfer,Average. Cost effective,Good quality,Great Product,Nice","Definitely isn’t as good as the original cord but works. Fast charging and pretty sturdy,Worth it,So I had a faulty cable. I was lazy and have a lot of money so instead of calling Apple I bought this for like 300 bucks. Didn’t expected much but for my surprise, this cable actually works and has fast charging. JUST GO FOR IT,Felt quite sturdy, the connectors look premium and were easy to insert. I used this cable to switch all my data from iphone 7 to an m30s. Cable worked like charm while using smart switch app, all my data including whatsapp data was transferred successfully. Satisfied with performance.,Just good,Quality is very goodWorking smoothly.. using same portronics pd charger,This is a real fast charging cable that is serving the purpose,Very good",B085DTN6R2,4.2,"2,262"
"AGUAYQHARAKR2VZTRP276KAGETKQ,AFKTST2773VUOKUHE7FCR6QCAURQ,AEGLHOQOWUUUQEDV6EWXTSHIUE7A,AEHQYGI5L4FFALBMC5XMT5KXSZCA,AHJFXFGDAXEHIG2ZLUWVMZ3LWPBA,AEP4CW3UI7AJ7XM7PAAKVCB6U3ZA,AHIWCPCQ2Z4HWEM7V4HGTLVZQM6Q,AHT4JDEYWRIQGCA2WAQJ6E2POHCQ","Priya,Mansi,Plaban,Vivek,Taufique Ahmed,Praveen kumar,Robbin,arjun sharma","R1QETDIPRCX4S0,RARQYQ8POOFA9,R952F931MCOR5,R3LLDHV3WXED9C,R282YHZ5A4GMY4,R34W3B1C7RP98Q,R1467F9VL3DLSY,R3KLQRR1UM44JG","Works,Nice Product,Fast Charging as original,Good for data transfer,Average. Cost effective,Good quality,Great Product,Nice","Definitely isn’t as good as the original cord but works. Fast charging and pretty sturdy,Worth it,So I had a faulty cable. I was lazy and have a lot of money so instead of calling Apple I bought this for like 300 bucks. Didn’t expected much but for my surprise, this cable actually works and has fast charging. JUST GO FOR IT,Felt quite sturdy, the connectors look premium and were easy to insert. I used this cable to switch all my data from iphone 7 to an m30s. Cable worked like charm while using smart switch app, all my data including whatsapp data was transferred successfully. Satisfied with performance.,Just good,Quality is very goodWorking smoothly.. using same portronics pd charger,This is a real fast charging cable that is serving the purpose,Very good",B085DTN6R2,4.2,"2,263"
"AG4KZO4DB3TYVVMBWPWMMJGD4ZYQ,AHE6VSQN5XCADFDWC3TZMMWKYADQ,AHRNAZGI4ZD7G633XI64QAT6F3WA,AHUX4GCB3OYN52TETLMI7OO4JJGQ,AET2XG6WT3TJSTOJRZ5UFC5TYYHQ,AEOIVRQ4ELTA76SML2EVSFT4UM6A,AHEXJOGQ4ZOV6QSW3IHMLRYGFMQA,AEWG5SV4CCM5NUDRMA22BMJDGZVA","shaan bishwas,Anirvan Kule,Tannu Mahanand,Sunil Sharma,Anuja Lad,Sankar Agarwal,Amazon Customer,Jophin Joseph","RO163Q6WRVSZZ,R28DMP1E79OWIH,R2FJI6OH7CFVRL,R1CHL5MG2PHSFJ,R2T11MDTCMZ8IQ,RV544Y0ARIS17,ROHRC9ZCY3ZKI,R28O9QSWHZF2KK","Recommended !,Good product,Please wire quality improve karo,Value for money product.,Amazing Performance & Great Quality,A lot of noise when mic is plugged in.,Great product,Good","I bought this splitter for 120 rupees. I did not find any issue with this product. I am using my wired realme buds 2 earphone and MSI gf63 laptop to test it. My feedbacks:My mic is working properly.No issue with left and right sound.Build quality is also not bad, splitter used flat cable which seems durable.RECOMMENDED 👍,Good product overall. I needed this type of adapter for connecting my mobile headset to my Pc for listening & recording so it's working well on my Pc but only problem is if the earphone jack is inserted fully to the line out socket of Pc (front side), the sound is very low so it needs to be inserted 3/4 only & in that way full maximum sound coming,https://m.media-amazon.com/images/I/61ytYJ9ba7L._SY88.jpg,Good working with boya m1 mike.,When I decided to buy this, I found this with good reviews and Amazon recommended. After using it for many months, there is no disturbance in the quality, both mic and sound.Since I use Laptop and Desktop with same earphone, I need to frequently connect and remove the earphone from the cable, the cable is connected to Desktop, to connect the earphone directly in laptop, having done this so many times there is no issue when it comes to quality.I have recommended this to my colleagues and they also have liked the performance.You can buy this without hesitation.,The headphone jack works well, but when I put the mic jack in the pc, it creates a lot of noise which I am easily able to hear. It causes a bit of irritation sometimes. Elsewise the product is quite good,Great product and really durable.,Good product",B08BCKN299,3.9,"6,491"
"AG4KZO4DB3TYVVMBWPWMMJGD4ZYQ,AHE6VSQN5XCADFDWC3TZMMWKYADQ,AHRNAZGI4ZD7G633XI64QAT6F3WA,AHUX4GCB3OYN52TETLMI7OO4JJGQ,AET2XG6WT3TJSTOJRZ5UFC5TYYHQ,AEOIVRQ4ELTA76SML2EVSFT4UM6A,AHEXJOGQ4ZOV6QSW3IHMLRYGFMQA,AEWG5SV4CCM5NUDRMA22BMJDGZVA","shaan bishwas,Anirvan Kule,Tannu Mahanand,Sunil Sharma,Anuja Lad,Sankar Agarwal,Amazon Customer,Jophin Joseph","RO163Q6WRVSZZ,R28DMP1E79OWIH,R2FJI6OH7CFVRL,R1CHL5MG2PHSFJ,R2T11MDTCMZ8IQ,RV544Y0ARIS17,ROHRC9ZCY3ZKI,R28O9QSWHZF2KK","Recommended !,Good product,Please wire quality improve karo,Value for money product.,Amazing Performance & Great Quality,A lot of noise when mic is plugged in.,Great product,Good","I bought this splitter for 120 rupees. I did not find any issue with this product. I am using my wired realme buds 2 earphone and MSI gf63 laptop to test it. My feedbacks:My mic is working properly.No issue with left and right sound.Build quality is also not bad, splitter used flat cable which seems durable.RECOMMENDED 👍,Good product overall. I needed this type of adapter for connecting my mobile headset to my Pc for listening & recording so it's working well on my Pc but only problem is if the earphone jack is inserted fully to the line out socket of Pc (front side), the sound is very low so it needs to be inserted 3/4 only & in that way full maximum sound coming,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61ytYJ9ba7L._SY88.jpg,Good working with boya m1 mike.,When I decided to buy this, I found this with good reviews and Amazon recommended. After using it for many months, there is no disturbance in the quality, both mic and sound.Since I use Laptop and Desktop with same earphone, I need to frequently connect and remove the earphone from the cable, the cable is connected to Desktop, to connect the earphone directly in laptop, having done this so many times there is no issue when it comes to quality.I have recommended this to my colleagues and they also have liked the performance.You can buy this without hesitation.,The headphone jack works well, but when I put the mic jack in the pc, it creates a lot of noise which I am easily able to hear. It causes a bit of irritation sometimes. Elsewise the product is quite good,Great product and really durable.,Good product",B08BCKN299,3.9,"6,491"
"AEWAZDZZJLQUYVOVGBEUKSLXHQ5A,AG5HTSFRRE6NL3M5SGCUQBP7YSCA,AH725ST5NW2Y4JZPKUNTIJCUK2BA,AHV3TXIFCJPMS4D5JATCEUR266MQ,AGWIGDEMFIIUAOXYY2QATNBSUGHA,AFSTSLQUV4EVEXWKBOLEFHL2H5YQ,AGAKDNBHY2FKX7I4ACRGILU7QL7A,AFNWJUWJRHCC6HN52KMG5AKZY37Q","Omkar dhale,JD,HEMALATHA,Ajwadh a.,amar singh chouhan,Ravi Siddan,Himanshu Goel,Udaykumar","R3EEUZKKK9J36I,R3HJVYCLYOY554,REDECAZ7AMPQC,R1CLH2ULIVG5U3,R2DMKIBGFKBD6R,RC89B5IAJUTR5,R3B3DDON5FH8DS,R13WAEJDI5RS36","Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet","Good product,long wire,Charges good,Nice,I bought this cable for Rs.339 worthy product for this price, i tested it in various charger adapters 33w and 18w it supports fast charging as well.,Good,Ok,I had got this at good price on sale on Amazon and product is useful with warranty but for warranty you need to go very far not practical for such a cost and mine micro to type c connector stopped working after few days only.,I like this product",B08HDJ86NZ,4.2,"94,363"
"AEWAZDZZJLQUYVOVGBEUKSLXHQ5A,AG5HTSFRRE6NL3M5SGCUQBP7YSCA,AH725ST5NW2Y4JZPKUNTIJCUK2BA,AHV3TXIFCJPMS4D5JATCEUR266MQ,AGWIGDEMFIIUAOXYY2QATNBSUGHA,AFSTSLQUV4EVEXWKBOLEFHL2H5YQ,AGAKDNBHY2FKX7I4ACRGILU7QL7A,AFNWJUWJRHCC6HN52KMG5AKZY37Q","Omkar dhale,JD,HEMALATHA,Ajwadh a.,amar singh chouhan,Ravi Siddan,Himanshu Goel,Udaykumar","R3EEUZKKK9J36I,R3HJVYCLYOY554,REDECAZ7AMPQC,R1CLH2ULIVG5U3,R2DMKIBGFKBD6R,RC89B5IAJUTR5,R3B3DDON5FH8DS,R13WAEJDI5RS36","Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet","Good product,long wire,Charges good,Nice,I bought this cable for Rs.339 worthy product for this price, i tested it in various charger adapters 33w and 18w it supports fast charging as well.,Good,Ok,I had got this at good price on sale on Amazon and product is useful with warranty but for warranty you need to go very far not practical for such a cost and mine micro to type c connector stopped working after few days only.,I like this product",B08HDJ86NZ,4.2,"94,364"
"AFLBLMPC4WUEDUWHLHBQVY5AKH2A,AE4ZXGSA2CQOGKH3N7GS7WNS67MQ,AHIQ7HT7HDEW67HOPSLTFF2TH2BA,AFWWWV4JHTQ4PJI5WUC73YTHBQCQ,AHPI2KLLZMZK5CGEZ6ILSIA4FHJQ,AFGQKKARKUCRSUEBE2EETDPNLTEA,AGCD3EP3GKDT4URL7GHQPM4Z7DFA,AEUZZSADD4LNC6NNCPAYMKDKGUKQ","Velir,Dileep Venigalla,chakrapani p,kuldip teli,Shanky,Rama,Saurabh Srivastava,Vineeth G","R10KEMT1N336ZD,RL01KZO95GX4F,R1Q721FI3A7XLK,R34MTIAB8IHAI,R1LG1DNA516T7L,RFH8DR3A2O8BG,RFA922H587JFN,R10BFD806POSOX","Awesome Product,Good product,Good quality,Good but overpriced,Gud quality but expansive,Not bad,Ok,Worth product","It is good for data cables...I liked it,https://m.media-amazon.com/images/I/81QHClS+4gL._SY88.jpg,Nice,So basically its good product with good quality, but this product is overpriced because same product from different brand are selling at 25% or more less money, still i bought this because of the brand name.,Gud quality and packaging but slightly expensive.,https://m.media-amazon.com/images/I/61W2kONTcaL._SY88.jpg,Ok,Using this for my mobile charging cable it’s useful for not to brake the cable",B08MTCKDYN,4.1,"5,999"
"AFLBLMPC4WUEDUWHLHBQVY5AKH2A,AE4ZXGSA2CQOGKH3N7GS7WNS67MQ,AHIQ7HT7HDEW67HOPSLTFF2TH2BA,AFWWWV4JHTQ4PJI5WUC73YTHBQCQ,AHPI2KLLZMZK5CGEZ6ILSIA4FHJQ,AFGQKKARKUCRSUEBE2EETDPNLTEA,AGCD3EP3GKDT4URL7GHQPM4Z7DFA,AEUZZSADD4LNC6NNCPAYMKDKGUKQ","Velir,Dileep Venigalla,chakrapani p,kuldip teli,Shanky,Rama,Saurabh Srivastava,Vineeth G","R10KEMT1N336ZD,RL01KZO95GX4F,R1Q721FI3A7XLK,R34MTIAB8IHAI,R1LG1DNA516T7L,RFH8DR3A2O8BG,RFA922H587JFN,R10BFD806POSOX","Awesome Product,Good product,Good quality,Good but overpriced,Gud quality but expansive,Not bad,Ok,Worth product","It is good for data cables...I liked it,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/81QHClS+4gL._SY88.jpg,Nice,So basically its good product with good quality, but this product is overpriced because same product from different brand are selling at 25% or more less money, still i bought this because of the brand name.,Gud quality and packaging but slightly expensive.,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61W2kONTcaL._SY88.jpg,Ok,Using this for my mobile charging cable it’s useful for not to brake the cable",B08MTCKDYN,4.1,"5,999"
"AFB5KJR4Q5FICAHBOPDPUTB3O7QQ,AHW3QBHDOUMXODZ4EAMHD5JMDIDQ,AGXRGH7DLS3RVFS5KWU4PGR3H3GQ,AFLIHOX2HH7S2OJAD63UAHKMY34Q,AEHBE4U3HD6G2TMSHKE7TNZYOWCA,AFHKIURZM4R62UEXTOCZLI2FPQ6A,AEW6K4E5A4RUWRFFUDINQE5WWBSQ,AGAHH7PWXC4ZX235QLJVVHU76USQ","Rohan Narkar,JAGWINDER SINGH,Gursewak Singh,Avii,Amit Sharma,Ritesh Agarwala,Rahul hardaha,Renjith Harilal","R2BP8Y5OJXKJLF,R218813TNRHNSY,R3VIKEVJ5DBF5G,R2PQNCTR8TQCT4,R3FI11UEJC9ZOJ,R3ULCCZZHBNLA4,RELIQ4H7CYX2Q,R34K4FWTB5W7AY","Good for charging and Data transfer,ਮਜ਼ਬੂਤ,Good Quality but less Power Delivery,Fantastic!,Good,Not useful,Doesn't fit properly,Boat ⛵ cables","Check for offera before buying,18w charging cable,,Awesome cable!Charging, data transfer and durability is simply awesome, and there is not a single disconnection issue, which I always faced in original mi cable from box. Bought 1 more time as last cable damaged when phone fell on usb cable port as my phone is heavy and I never faced any issues so i bought one more time and didn't went for replacement as its waste of time and energy, i also have boat earphones that is also awesome..😄,Good,Charging is very slow. Forget about fast charging. Not useful at all,Cable is not fit properly on my samsung galaxy m31 type C port. If little hit happens then cable is plug it out. Otherwise length and cable quality is very nice,Works as expecte. Can charge as well as do data transfer. Ports fit well. I have been using boat cable for iphone for some years now and they are very durable.",B08WRBG3XW,4.1,"13,045"
"AFB5KJR4Q5FICAHBOPDPUTB3O7QQ,AHW3QBHDOUMXODZ4EAMHD5JMDIDQ,AGXRGH7DLS3RVFS5KWU4PGR3H3GQ,AFLIHOX2HH7S2OJAD63UAHKMY34Q,AEHBE4U3HD6G2TMSHKE7TNZYOWCA,AFHKIURZM4R62UEXTOCZLI2FPQ6A,AEW6K4E5A4RUWRFFUDINQE5WWBSQ,AG4LMDCRAAKD4U2FZ6B6N75KTHXA","Rohan Narkar,JAGWINDER SINGH,Gursewak Singh,Avii,Amit Sharma,Ritesh Agarwala,Rahul hardaha,Amazon Customer","R2BP8Y5OJXKJLF,R218813TNRHNSY,R3VIKEVJ5DBF5G,R2PQNCTR8TQCT4,R3FI11UEJC9ZOJ,R3ULCCZZHBNLA4,RELIQ4H7CYX2Q,R3ALQNTJN4ER9N","Good for charging and Data transfer,ਮਜ਼ਬੂਤ,Good Quality but less Power Delivery,Fantastic!,Good,Not useful,Doesn't fit properly,Can't support Oppo mobile for fast charging","Check for offera before buying,18w charging cable,,Awesome cable!Charging, data transfer and durability is simply awesome, and there is not a single disconnection issue, which I always faced in original mi cable from box. Bought 1 more time as last cable damaged when phone fell on usb cable port as my phone is heavy and I never faced any issues so i bought one more time and didn't went for replacement as its waste of time and energy, i also have boat earphones that is also awesome..😄,Good,Charging is very slow. Forget about fast charging. Not useful at all,Cable is not fit properly on my samsung galaxy m31 type C port. If little hit happens then cable is plug it out. Otherwise length and cable quality is very nice,Boat type C cable doesn't support fast charging on Oppo F15, earlier i was using Vooc cable, which worked excellent",B08WRBG3XW,4.1,"13,045"
"AG7C6DAADCTRQJG2BRS3RIKDT52Q,AFU7BOMPVJ7Q3TTA4G67RASTGYIQ,AER5ZGIXXVYG3AWZTRZT7M2BYCEA,AHE76XQSOLGOP5ZEKTIW6KUPDWBQ,AGXTMB2XHZBEWZ2UIX7ODZ4XTU6Q,AHNM2XVU745EDPNGUOAG74PTSNRA,AH5RWQ4S72IVLZD6O75OPCFIVDXQ,AG322TYKVPLPBDXE7ABEUK5QTALQ","Vivek kumar,Amazon Customer,SARTHAK,Chiranjeevi,V V GIRI KUMAR,Rajnandini,Akshay Talla,sudhanshu chaubey","R8E73K2KWJRDS,RSD0JTIIWQQL8,R64CRSTE9SLW1,R2FRTNIIUFJE1F,RWGNX3W7UOJ7W,R32TYHHODHTF5D,RQL9ZMQUTY7P2,R280XJ5VZUBOXV","Long durable.,good,Does not charge Lenovo m8 tab,Best charging cable,good,Boat,Product was good,1.5 m का केबल मेरे लिए बहुत ही लाभदायक है ।","Build quality is good and it is comes with 2 year warranty.,Good Product,Bought it for charging my mobile & tab but it doesn't work for Lenovo m8 tab,Guys this cable is is best compare of everyone over heat protection, quickly charging, but chance to shock circuit,good,Nice,Good quality,1.5एम का डाटा केबल मेरे लिए बहुत ही लाभदायक है ।  मैं इस केबल को लाइन में चार्ज करते समय फोन बहुत आराम से उपयोग  कर पा रहा हु । आप इस केबल से 15watt का  चार्जर उसे कर सकते है (इससे जड़ा नही) । लोकल बाजार में इसका दाम 150 है ,  अमेजन पे ये केबल मुझे 67 में मिला । गर्व से कहो हम हिंदू है , जय हिंद जय भारत ,",B08WRWPM22,4.1,"15,188"
"AG7C6DAADCTRQJG2BRS3RIKDT52Q,AFU7BOMPVJ7Q3TTA4G67RASTGYIQ,AER5ZGIXXVYG3AWZTRZT7M2BYCEA,AHE76XQSOLGOP5ZEKTIW6KUPDWBQ,AGXTMB2XHZBEWZ2UIX7ODZ4XTU6Q,AHNM2XVU745EDPNGUOAG74PTSNRA,AH5RWQ4S72IVLZD6O75OPCFIVDXQ,AG322TYKVPLPBDXE7ABEUK5QTALQ","Vivek kumar,Amazon Customer,SARTHAK,Chiranjeevi,V V GIRI KUMAR,Rajnandini,Akshay Talla,sudhanshu chaubey","R8E73K2KWJRDS,RSD0JTIIWQQL8,R64CRSTE9SLW1,R2FRTNIIUFJE1F,RWGNX3W7UOJ7W,R32TYHHODHTF5D,RQL9ZMQUTY7P2,R280XJ5VZUBOXV","Long durable.,good,Does not charge Lenovo m8 tab,Best charging cable,good,Boat,Product was good,1.5 m का केबल मेरे लिए बहुत ही लाभदायक है ।","Build quality is good and it is comes with 2 year warranty.,Good Product,Bought it for charging my mobile & tab but it doesn't work for Lenovo m8 tab,Guys this cable is is best compare of everyone over heat protection, quickly charging, but chance to shock circuit,good,Nice,Good quality,1.5एम का डाटा केबल मेरे लिए बहुत ही लाभदायक है ।  मैं इस केबल को लाइन में चार्ज करते समय फोन बहुत आराम से उपयोग  कर पा रहा हु । आप इस केबल से 15watt का  चार्जर उसे कर सकते है (इससे जड़ा नही) । लोकल बाजार में इसका दाम 150 है ,  अमेजन पे ये केबल मुझे 67 में मिला । गर्व से कहो हम हिंदू है , जय हिंद जय भारत ,",B08WRWPM22,4.1,"15,189"
"AEQ2YMXSZWEOHK2EHTNLOS56YTZQ,AGRVINWECNY7323CWFXZYYIZOFTQ,AHBAT6VLOXWGYDL57KHCNCLPXAKA,AF7NDY2H6JVYTSQOZP76GCATQ34Q,AFV7ZA733ZLME4KNLZPMPCBUNPPA,AHFAAPSY2MJ5HYOU2VQDJ7AQY4NQ,AH2WGV2PEBUTICRPBEEVKF24G5LA,AEP4MK3EKOBDKTGPJTRN5RBDIODA","Jayesh,Rajesh k.,Soopy,amazon customer,Aman,Shankar,dinesh,Chitra,Ajaybabu.O.M","R7S8ANNSDPR40,R3CLZFLHVJU26P,RFF7U7MPQFUGR,R1MV1NKC23DWPI,R11D3U0V2XKDKF,R18MP1KLUE18PC,RWGJNVEH5ZQME,R1XN72FU6Q37IH","It's pretty good,Average quality,very good and useful usb cable,Good USB cable. My experience was very good it is long lasting,Good,Nice product and useful,-,Sturdy but does not support 33w charging","It's a good product.,Like,Very good item strong and useful USB cableValue for moneyThanks to amazon and producer,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51112ZRE-1L._SY88.jpg,Good,Nice product and useful product,-,Sturdy but does not support 33w charging",B08Y1SJVV5,3.9,"24,871"
"AEQ2YMXSZWEOHK2EHTNLOS56YTZQ,AGRVINWECNY7323CWFXZYYIZOFTQ,AHBAT6VLOXWGYDL57KHCNCLPXAKA,AF7NDY2H6JVYTSQOZP76GCATQ34Q,AFV7ZA733ZLME4KNLZPMPCBUNPPA,AEP4MK3EKOBDKTGPJTRN5RBDIODA,AHFAAPSY2MJ5HYOU2VQDJ7AQY4NQ,AH2WGV2PEBUTICRPBEEVKF24G5LA","Jayesh,Rajesh k.,Soopy,amazon customer,Aman,Shankar,Ajaybabu.O.M,dinesh,Chitra","R7S8ANNSDPR40,R3CLZFLHVJU26P,RFF7U7MPQFUGR,R1MV1NKC23DWPI,R11D3U0V2XKDKF,R1XN72FU6Q37IH,R18MP1KLUE18PC,RWGJNVEH5ZQME","It's pretty good,Average quality,very good and useful usb cable,Good USB cable. My experience was very good it is long lasting,Good,Sturdy but does not support 33w charging,Nice product and useful,-","It's a good product.,Like,Very good item strong and useful USB cableValue for moneyThanks to amazon and producer,https://m.media-amazon.com/images/I/51112ZRE-1L._SY88.jpg,Good,Sturdy but does not support 33w charging,Nice product and useful product,-",B08Y1SJVV5,3.9,"24,870"
"AEQ2YMXSZWEOHK2EHTNLOS56YTZQ,AGRVINWECNY7323CWFXZYYIZOFTQ,AHBAT6VLOXWGYDL57KHCNCLPXAKA,AF7NDY2H6JVYTSQOZP76GCATQ34Q,AFV7ZA733ZLME4KNLZPMPCBUNPPA,AHFAAPSY2MJ5HYOU2VQDJ7AQY4NQ,AH2WGV2PEBUTICRPBEEVKF24G5LA,AEP4MK3EKOBDKTGPJTRN5RBDIODA","Jayesh,Rajesh k.,Soopy,amazon customer,Aman,Shankar,dinesh,Chitra,Ajaybabu.O.M","R7S8ANNSDPR40,R3CLZFLHVJU26P,RFF7U7MPQFUGR,R1MV1NKC23DWPI,R11D3U0V2XKDKF,R18MP1KLUE18PC,RWGJNVEH5ZQME,R1XN72FU6Q37IH","It's pretty good,Average quality,very good and useful usb cable,Good USB cable. My experience was very good it is long lasting,Good,Nice product and useful,-,Sturdy but does not support 33w charging","It's a good product.,Like,Very good item strong and useful USB cableValue for moneyThanks to amazon and producer,https://m.media-amazon.com/images/I/51112ZRE-1L._SY88.jpg,Good,Nice product and useful product,-,Sturdy but does not support 33w charging",B08Y1TFSP6,3.9,"24,870"
"AEQ2YMXSZWEOHK2EHTNLOS56YTZQ,AGRVINWECNY7323CWFXZYYIZOFTQ,AHBAT6VLOXWGYDL57KHCNCLPXAKA,AF7NDY2H6JVYTSQOZP76GCATQ34Q,AFV7ZA733ZLME4KNLZPMPCBUNPPA,AEP4MK3EKOBDKTGPJTRN5RBDIODA,AHFAAPSY2MJ5HYOU2VQDJ7AQY4NQ,AH2WGV2PEBUTICRPBEEVKF24G5LA","Jayesh,Rajesh k.,Soopy,amazon customer,Aman,Shankar,Ajaybabu.O.M,dinesh,Chitra","R7S8ANNSDPR40,R3CLZFLHVJU26P,RFF7U7MPQFUGR,R1MV1NKC23DWPI,R11D3U0V2XKDKF,R1XN72FU6Q37IH,R18MP1KLUE18PC,RWGJNVEH5ZQME","It's pretty good,Average quality,very good and useful usb cable,Good USB cable. My experience was very good it is long lasting,Good,Sturdy but does not support 33w charging,Nice product and useful,-","It's a good product.,Like,Very good item strong and useful USB cableValue for moneyThanks to amazon and producer,https://m.media-amazon.com/images/I/51112ZRE-1L._SY88.jpg,Good,Sturdy but does not support 33w charging,Nice product and useful product,-",B08Y1TFSP6,3.9,"24,870"
